,ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Total_Spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1281,9516,1971,41,Masters,Single,49118.0,0,0,2012-08-18,90,1229,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1
1282,679,1957,55,Doctorates,Partnered,37633.0,1,1,2012-09-20,49,38,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0
1283,7384,1951,62,Masters,Partnered,39767.0,0,0,2013-07-21,18,485,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0
1284,5043,1951,61,Primary/Secondary,Partnered,26997.0,0,0,2012-11-05,89,434,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0
1285,5267,1970,43,Undergraduates,Single,33986.0,1,0,2013-03-14,43,44,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0
1286,339,1972,40,Doctorates,Partnered,57091.0,0,1,2012-11-23,82,496,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1
1287,2516,1969,44,Masters,Partnered,46831.0,1,1,2013-06-08,84,78,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0
1288,9010,1972,41,Masters,Partnered,83151.0,0,0,2013-02-10,80,2346,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1
1289,378,1971,42,Undergraduates,Partnered,52531.0,0,0,2012-12-30,68,794,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0
1290,4808,1956,57,Undergraduates,Partnered,15759.0,0,0,2013-09-05,12,17,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0
1291,5068,1971,42,Undergraduates,Single,22804.0,1,0,2013-07-31,75,26,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0
1292,7628,1973,41,Masters,Partnered,43050.0,1,0,2014-03-18,10,76,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0
1293,7128,1977,36,Doctorates,Single,42997.0,1,1,2013-12-07,91,15,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0
1294,2811,1963,51,Doctorates,Single,48918.0,1,1,2014-04-12,21,62,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0
1295,3551,1954,60,Masters,Partnered,60033.0,0,1,2014-03-29,28,198,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0
1296,1663,1978,35,Doctorates,Partnered,34043.0,1,0,2013-10-25,97,49,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0
1297,5543,1966,47,Undergraduates,Partnered,57811.0,0,1,2013-06-24,49,802,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0
1298,1577,1946,68,Undergraduates,Partnered,78569.0,0,0,2014-02-19,14,1736,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1
1299,10641,1978,35,Undergraduates,Single,7500.0,1,1,2012-12-27,5,57,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0
1300,5336,1971,42,Masters,Partnered,157733.0,1,0,2013-06-04,37,59,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0
1301,6024,1953,60,Undergraduates,Partnered,94384.0,0,0,2013-03-04,62,2302,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1
1302,1878,1985,29,Masters,Partnered,23148.0,0,0,2014-02-18,83,37,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0
1303,3099,1970,43,Undergraduates,Single,44267.0,1,1,2013-02-25,48,310,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0
1304,6055,1979,33,Undergraduates,Partnered,71626.0,0,0,2012-11-01,94,1305,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0
1305,5841,1966,47,Undergraduates,Partnered,60894.0,0,1,2013-06-28,61,832,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0
1306,3972,1976,37,Undergraduates,Partnered,50200.0,1,1,2013-04-03,70,401,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0
1307,4394,1965,49,Doctorates,Partnered,81051.0,0,0,2014-05-23,43,1501,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0
1308,5758,1982,32,Undergraduates,Partnered,65169.0,0,0,2014-01-14,23,1189,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1
1309,6658,1972,41,Undergraduates,Partnered,59868.0,0,1,2013-07-22,37,1194,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0
1310,4603,1960,54,Doctorates,Partnered,65695.0,0,1,2014-01-31,50,656,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0
1311,8427,1956,56,Masters,Single,64857.0,0,0,2012-11-23,78,1540,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0
1312,10260,1965,48,Masters,Partnered,45143.0,0,1,2013-08-26,74,311,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0
1313,7143,1955,58,Masters,Partnered,74805.0,0,1,2013-11-06,14,820,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0
1314,8789,1989,25,Masters,Partnered,59060.0,1,0,2014-01-11,77,274,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0
1315,6197,1962,51,Doctorates,Single,27238.0,1,1,2013-04-20,39,57,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0
1316,4554,1965,48,Undergraduates,Partnered,47009.0,0,1,2013-10-01,89,448,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0
1317,4937,1973,41,Masters,Partnered,46094.0,1,1,2014-06-10,62,44,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0
1318,1920,1972,41,Undergraduates,Partnered,40321.0,1,1,2013-07-29,59,102,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0
1319,8749,1984,30,Undergraduates,Partnered,37235.0,1,0,2014-02-01,68,61,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0
1320,1650,1960,53,Masters,Partnered,81843.0,0,0,2013-04-22,13,1643,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0
1321,10377,1958,55,Masters,Partnered,46692.0,0,1,2013-06-06,37,397,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0
1322,9206,1968,46,Undergraduates,Partnered,77382.0,0,1,2014-01-07,36,1121,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0
1323,10971,1977,35,Undergraduates,Single,37774.0,2,0,2012-09-03,28,473,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1
1324,6398,1974,40,Primary/Secondary,Partnered,18393.0,1,0,2014-03-29,2,50,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0
1325,9212,1962,51,Masters,Partnered,72828.0,0,1,2013-02-14,17,1678,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0
1326,7937,1982,32,Undergraduates,Partnered,24711.0,0,0,2014-04-18,86,58,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0
1327,839,1975,38,Doctorates,Partnered,45503.0,1,0,2013-09-25,54,170,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0
1328,4246,1982,31,Masters,Single,6560.0,0,0,2013-12-12,2,373,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0
1329,158,1945,68,Doctorates,Partnered,71604.0,0,0,2013-11-17,3,1196,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1
1330,4832,1979,35,Undergraduates,Partnered,27244.0,1,0,2014-03-07,84,101,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0
1331,5621,1969,43,Undergraduates,Partnered,48752.0,1,1,2012-12-12,8,316,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1
1332,1945,1962,51,Undergraduates,Partnered,71434.0,0,1,2013-09-18,4,1400,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0
1333,5147,1948,65,Undergraduates,Single,90842.0,0,0,2013-07-29,57,1424,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0
1334,2535,1978,34,Masters,Partnered,88097.0,1,0,2012-08-18,24,844,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1
1335,11039,1975,38,Undergraduates,Partnered,51948.0,0,1,2013-09-17,51,311,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0
1336,9495,1982,31,Undergraduates,Partnered,71853.0,0,0,2013-05-08,29,1149,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0
1337,9635,1983,31,Masters,Partnered,35876.0,0,0,2014-04-20,13,129,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0
1338,2173,1952,61,Undergraduates,Single,40049.0,0,1,2013-10-16,23,32,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0
1339,942,1982,30,Undergraduates,Single,39660.0,1,0,2012-08-08,36,299,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1
1340,9386,1962,52,Undergraduates,Partnered,50127.0,0,1,2014-05-29,88,320,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0
1341,5510,1977,35,Masters,Partnered,43263.0,0,1,2012-11-21,2,441,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0
1342,873,1949,63,Masters,Partnered,62845.0,1,1,2012-10-01,3,1178,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1
1343,2253,1990,23,Undergraduates,Partnered,18929.0,0,0,2013-02-16,15,85,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0
1344,5181,1982,31,Primary/Secondary,Single,24367.0,1,0,2013-03-20,58,24,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0
1345,979,1975,38,Undergraduates,Single,33249.0,1,0,2013-02-20,11,112,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0
1346,10390,1959,54,Masters,Partnered,26887.0,0,1,2013-02-10,27,30,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0
1347,4698,1983,30,Doctorates,Partnered,50150.0,0,0,2013-06-20,32,410,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0
1348,7793,1976,37,Undergraduates,Partnered,62061.0,0,1,2013-08-31,12,800,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0
1349,1745,1962,51,Doctorates,Single,85696.0,0,0,2013-05-03,88,1313,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1
1350,10590,1956,57,Doctorates,Partnered,76542.0,0,0,2013-03-30,91,1483,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0
1351,5080,1993,20,Undergraduates,Single,70515.0,0,0,2013-10-21,12,1258,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1
1352,8369,1987,25,Undergraduates,Partnered,18227.0,1,0,2012-11-08,21,28,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0
1353,5232,1965,49,Undergraduates,Partnered,69139.0,0,1,2014-01-27,23,227,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0
1354,2407,1982,30,Undergraduates,Partnered,69109.0,0,0,2012-11-09,10,1555,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1
1355,3834,1962,51,Undergraduates,Single,69627.0,0,1,2013-03-17,35,861,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0
1356,7912,1978,35,Undergraduates,Partnered,38136.0,1,0,2013-04-22,69,103,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0
1357,7712,1946,68,Doctorates,Single,62159.0,0,0,2014-04-28,68,634,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0
1358,1065,1963,51,Undergraduates,Single,80695.0,0,0,2013-12-29,85,1918,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0
1359,7275,1971,42,Masters,Single,33316.0,1,1,2013-10-04,34,131,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0
1360,1343,1968,44,Undergraduates,Partnered,58554.0,1,1,2012-09-26,55,586,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0
1361,1384,1992,21,Primary/Secondary,Partnered,17256.0,1,0,2013-11-23,10,62,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0
1362,9967,1974,39,Undergraduates,Single,53034.0,1,1,2013-05-30,30,447,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0
1363,6181,1950,62,Masters,Partnered,52203.0,0,0,2012-07-31,36,939,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0
1364,10507,1977,36,Masters,Single,59601.0,0,1,2013-07-25,14,797,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0
1365,2674,1958,54,Masters,Single,75154.0,0,1,2012-09-04,79,1143,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1
1366,2698,1976,37,Undergraduates,Single,47025.0,0,1,2013-11-07,52,415,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0
1367,3231,1973,40,Undergraduates,Partnered,37971.0,1,0,2013-11-25,97,30,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0
1368,4096,1968,46,Masters,Single,41335.0,1,0,2013-12-26,24,187,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0
1369,10476,1958,56,Undergraduates,Partnered,67267.0,0,1,2014-05-13,0,251,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0
1370,5948,1975,39,Undergraduates,Single,57338.0,0,1,2014-04-29,96,237,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0
1371,9140,1960,54,Masters,Partnered,50523.0,1,1,2013-12-25,89,91,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0
1372,10258,1965,48,Masters,Single,35791.0,2,1,2013-05-06,94,35,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0
1373,5675,1960,52,Doctorates,Single,50611.0,0,1,2012-10-04,98,493,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0
1374,4743,1969,44,Doctorates,Partnered,56242.0,0,1,2013-03-03,72,971,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0
1375,8805,1960,52,Undergraduates,Single,48904.0,0,1,2012-12-02,1,371,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0
1376,1542,1975,39,Undergraduates,Single,56243.0,1,2,2013-12-30,26,396,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0
1377,6770,1985,28,Undergraduates,Partnered,21355.0,1,0,2013-08-20,5,68,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1
1378,8773,1971,42,Masters,Partnered,57420.0,0,1,2013-06-25,22,322,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0
1379,10475,1970,43,Masters,Partnered,51381.5,0,1,2013-04-01,39,317,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0
1380,10420,1955,59,Masters,Single,46390.0,0,1,2014-05-05,56,222,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0
1381,7514,1956,57,Masters,Partnered,54342.0,1,1,2013-07-03,74,177,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0
1382,2902,1958,54,Undergraduates,Partnered,51381.5,1,1,2012-09-03,87,45,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0
1383,4345,1964,50,Masters,Single,51381.5,1,1,2014-01-12,49,21,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0
1384,793,1973,39,Undergraduates,Partnered,20895.0,1,0,2012-10-06,24,45,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0
1385,10909,1948,66,Undergraduates,Partnered,92344.0,0,0,2014-01-15,9,1899,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0
1386,3769,1972,42,Doctorates,Partnered,51381.5,1,0,2014-03-02,17,42,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
1387,8702,1976,37,Masters,Partnered,26907.0,1,1,2013-08-20,10,22,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0
1388,4791,1980,32,Undergraduates,Partnered,44964.0,1,1,2012-12-16,35,41,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0
1389,2963,1979,35,Undergraduates,Partnered,75507.0,0,0,2014-05-02,56,1440,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0
1390,8216,1972,41,Masters,Partnered,53761.0,1,1,2013-10-11,7,325,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0
1391,8140,1973,40,Undergraduates,Partnered,22682.0,1,0,2013-10-03,51,95,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0
1392,10146,1972,42,Doctorates,Partnered,38887.0,1,0,2014-03-02,17,42,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
1393,5289,1975,37,Masters,Single,41658.0,1,1,2012-11-09,30,72,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0
1394,2587,1972,42,Doctorates,Partnered,29791.0,1,0,2014-05-15,21,20,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0
1395,4405,1956,57,Masters,Partnered,63915.0,0,2,2013-07-30,2,789,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0
1396,8663,1974,40,Undergraduates,Single,39996.0,1,1,2014-05-22,85,15,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0
1397,2589,1972,42,Undergraduates,Single,26759.0,1,0,2014-02-07,65,59,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0
1398,3421,1968,45,Masters,Single,63841.0,0,1,2013-04-21,64,908,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
1399,10490,1969,43,Doctorates,Partnered,51039.0,1,1,2012-12-10,11,417,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0
1400,4094,1961,51,Undergraduates,Partnered,60544.0,1,1,2012-08-25,92,289,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0
1401,9958,1972,42,Undergraduates,Partnered,65685.0,0,1,2014-03-29,54,769,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0
1402,2534,1953,61,Undergraduates,Partnered,37716.0,0,1,2014-04-21,4,188,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0
1403,4188,1957,55,Undergraduates,Single,36864.0,0,1,2012-08-13,53,354,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1
1404,6613,1970,42,Masters,Partnered,44511.0,1,0,2012-10-12,39,727,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0
1405,10827,1967,45,Doctorates,Partnered,36947.0,1,1,2012-08-07,49,146,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0
1406,5491,1951,62,Masters,Partnered,47352.0,0,1,2013-04-11,70,319,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0
1407,8402,1953,61,Masters,Partnered,67087.0,0,1,2013-12-17,40,794,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0
1408,8783,1950,62,Undergraduates,Partnered,57045.0,0,1,2012-09-08,40,454,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0
1409,10010,1953,59,Doctorates,Single,36957.0,1,1,2012-09-06,43,152,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1
1410,618,1977,35,Doctorates,Partnered,69389.0,0,1,2012-09-28,17,797,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0
1411,9121,1972,41,Undergraduates,Partnered,80134.0,1,0,2013-05-20,40,1690,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1
1412,361,1969,45,Masters,Partnered,43142.0,1,1,2014-02-18,84,20,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0
1413,4310,1944,70,Undergraduates,Partnered,80589.0,0,0,2014-01-22,25,1428,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1
1414,2678,1990,23,Undergraduates,Single,34412.0,1,0,2013-02-13,62,209,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0
1415,6376,1979,34,Undergraduates,Single,57537.0,1,0,2013-06-10,83,545,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0
1416,524,1966,47,Primary/Secondary,Partnered,22634.0,0,0,2013-01-16,47,96,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0
1417,10341,1948,66,Undergraduates,Partnered,51315.0,0,0,2014-02-23,45,222,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0
1418,5654,1972,42,Undergraduates,Partnered,36026.0,2,1,2014-03-16,34,61,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0
1419,4098,1973,41,Undergraduates,Partnered,24639.0,1,1,2014-01-28,3,44,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0
1420,5824,1972,42,Doctorates,Partnered,34578.0,2,1,2014-04-11,1,8,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0
1421,7000,1972,41,Masters,Single,65704.0,0,0,2013-10-13,18,817,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0
1422,2561,1966,46,Undergraduates,Single,63810.0,0,1,2012-11-11,45,1371,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0
1423,5229,1969,45,Doctorates,Partnered,54132.0,0,1,2014-02-16,81,42,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
1424,4086,1959,54,Undergraduates,Partnered,18690.0,0,0,2012-12-28,77,60,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0
1425,2428,1970,43,Undergraduates,Partnered,28164.0,1,0,2013-05-04,23,78,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0
1426,8254,1974,39,Doctorates,Partnered,34596.0,1,0,2013-04-13,48,23,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0
1427,2836,1972,41,Doctorates,Partnered,43269.0,1,0,2013-09-16,61,19,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
1428,8418,1958,56,Masters,Single,38741.0,1,1,2014-03-30,60,61,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0
1429,1362,1972,41,Undergraduates,Single,31907.0,0,0,2013-03-04,75,449,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0
1430,7152,1983,30,Masters,Partnered,27100.0,1,0,2013-04-05,64,37,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0
1431,10033,1973,41,Masters,Single,31163.0,1,0,2014-02-13,54,38,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0
1432,9349,1985,28,Undergraduates,Partnered,92533.0,0,0,2013-12-19,84,1131,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0
1433,274,1973,41,Undergraduates,Single,34853.0,1,1,2013-12-23,75,34,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0
1434,3388,1967,46,Undergraduates,Single,70844.0,1,1,2013-10-30,16,294,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0
1435,922,1979,34,Masters,Partnered,31086.0,1,1,2013-05-04,79,48,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0
1436,8588,1961,51,Undergraduates,Partnered,60544.0,1,1,2012-08-25,92,289,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0
1437,2518,1986,27,Masters,Partnered,20491.0,0,0,2013-01-25,16,30,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0
1438,574,1964,50,Undergraduates,Partnered,42523.0,0,0,2014-04-23,96,125,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0
1439,3220,1983,30,Undergraduates,Partnered,39922.0,1,0,2013-02-14,30,156,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
1440,5967,1952,61,Undergraduates,Partnered,33402.0,1,1,2013-07-18,60,70,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0
1441,1183,1949,64,Masters,Partnered,36408.0,1,1,2013-09-21,11,22,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0
1442,6856,1979,33,Undergraduates,Partnered,21645.0,1,0,2012-09-03,75,65,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1
1443,4530,1948,64,Masters,Single,78427.0,0,0,2012-10-24,36,1930,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1
1444,1553,1946,67,Undergraduates,Partnered,82657.0,0,0,2013-09-27,71,2283,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0
1445,4682,1958,55,Undergraduates,Partnered,51876.0,0,0,2013-10-15,88,310,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0
1446,8204,1971,41,Masters,Partnered,78041.0,0,0,2012-12-16,93,1319,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0
1447,5221,1957,55,Undergraduates,Partnered,52852.0,0,1,2012-12-01,93,879,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0
1448,1232,1982,31,Doctorates,Partnered,70038.0,0,0,2013-10-25,54,1244,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0
1449,1927,1973,41,Masters,Partnered,69401.0,0,1,2014-03-23,41,690,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0
1450,5788,1972,41,Undergraduates,Partnered,46053.0,1,0,2013-02-17,46,209,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0
1451,6652,1965,49,Undergraduates,Partnered,77343.0,0,0,2014-06-09,28,1134,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0
1452,6246,1953,60,Undergraduates,Single,73892.0,0,0,2013-11-13,40,1507,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1
1453,5975,1967,46,Doctorates,Single,40304.0,1,0,2013-09-30,82,57,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0
1454,6875,1965,47,Doctorates,Partnered,32727.0,0,0,2012-08-28,38,529,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0
1455,4399,1969,45,Undergraduates,Partnered,68695.0,0,0,2014-06-25,3,1091,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0
1456,4042,1971,41,Undergraduates,Single,43300.0,0,1,2012-10-13,87,180,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1
1457,2157,1972,41,Undergraduates,Partnered,26290.0,1,1,2013-01-12,49,77,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0
